Iso8601Time,3579.feed_161522.tvoc_ch0
2023-10-25T05:15:35.080000-04:00,67
2023-10-25T05:15:36.080000-04:00,54
2023-10-25T05:15:37.080000-04:00,71
2023-10-25T05:15:38.080000-04:00,67
2023-10-25T05:15:39.081000-04:00,63
2023-10-25T05:15:40.080000-04:00,67
2023-10-25T05:15:41.080000-04:00,60
2023-10-25T05:15:42.080000-04:00,60
2023-10-25T05:15:43.080000-04:00,58
2023-10-25T05:15:44.080000-04:00,71
2023-10-25T05:15:45.081000-04:00,61
2023-10-25T05:15:46.080000-04:00,67
2023-10-25T05:15:47.081000-04:00,66
2023-10-25T05:15:48.081000-04:00,67
2023-10-25T05:15:49.081000-04:00,61
2023-10-25T05:15:50.083000-04:00,64
2023-10-25T05:15:51.080000-04:00,55
2023-10-25T05:15:52.080000-04:00,60
2023-10-25T05:15:53.080000-04:00,55
2023-10-25T05:15:54.081000-04:00,60
2023-10-25T05:15:55.080000-04:00,53
2023-10-25T05:15:56.080000-04:00,61
2023-10-25T05:15:57.080000-04:00,57
2023-10-25T05:15:58.080000-04:00,66
2023-10-25T05:15:59.083000-04:00,67
2023-10-25T05:16:00.080000-04:00,58
2023-10-25T05:16:01.081000-04:00,54
2023-10-25T05:16:02.080000-04:00,64
2023-10-25T05:16:03.080000-04:00,59
2023-10-25T05:16:04.080000-04:00,57
2023-10-25T05:16:05.080000-04:00,62
2023-10-25T05:16:06.083000-04:00,64
2023-10-25T05:16:07.080000-04:00,56
2023-10-25T05:16:08.081000-04:00,61
2023-10-25T05:16:09.080000-04:00,62
2023-10-25T05:16:10.080000-04:00,55
2023-10-25T05:16:11.080000-04:00,60
2023-10-25T05:16:12.080000-04:00,66
2023-10-25T05:16:13.080000-04:00,56
2023-10-25T05:16:14.080000-04:00,68
2023-10-25T05:16:15.081000-04:00,59
2023-10-25T05:16:16.080000-04:00,46
2023-10-25T05:16:17.080000-04:00,58
2023-10-25T05:16:18.080000-04:00,65
2023-10-25T05:16:19.080000-04:00,71
2023-10-25T05:16:20.080000-04:00,61
2023-10-25T05:16:21.080000-04:00,63
2023-10-25T05:16:22.081000-04:00,58
2023-10-25T05:16:23.080000-04:00,57
2023-10-25T05:16:24.080000-04:00,62
2023-10-25T05:16:25.080000-04:00,74
2023-10-25T05:16:26.083000-04:00,57
2023-10-25T05:16:27.081000-04:00,67
2023-10-25T05:16:28.080000-04:00,67
2023-10-25T05:16:29.081000-04:00,55
2023-10-25T05:16:30.080000-04:00,61
2023-10-25T05:16:31.081000-04:00,54
2023-10-25T05:16:32.080000-04:00,49
2023-10-25T05:16:33.080000-04:00,65
2023-10-25T05:16:34.080000-04:00,75
2023-10-25T05:16:35.080000-04:00,65
2023-10-25T05:16:36.082000-04:00,61
2023-10-25T05:16:37.082000-04:00,69
2023-10-25T05:16:38.080000-04:00,65
2023-10-25T05:16:39.083000-04:00,64
2023-10-25T05:16:40.080000-04:00,56
2023-10-25T05:16:41.080000-04:00,52
2023-10-25T05:16:42.080000-04:00,63
2023-10-25T05:16:43.081000-04:00,62
2023-10-25T05:16:44.081000-04:00,64
2023-10-25T05:16:45.083000-04:00,69
2023-10-25T05:16:46.086000-04:00,69
2023-10-25T05:16:47.081000-04:00,61
2023-10-25T05:16:48.080000-04:00,69
2023-10-25T05:16:49.080000-04:00,58
2023-10-25T05:16:50.080000-04:00,72
2023-10-25T05:16:51.081000-04:00,68
2023-10-25T05:16:52.080000-04:00,69
2023-10-25T05:16:53.080000-04:00,60
2023-10-25T05:16:54.080000-04:00,62
2023-10-25T05:16:55.080000-04:00,60
2023-10-25T05:16:56.080000-04:00,56
2023-10-25T05:16:57.081000-04:00,56
2023-10-25T05:16:58.081000-04:00,66
2023-10-25T05:16:59.080000-04:00,62
2023-10-25T05:17:00.080000-04:00,59
2023-10-25T05:17:01.080000-04:00,53
2023-10-25T05:17:02.080000-04:00,55
2023-10-25T05:17:03.080000-04:00,69
2023-10-25T05:17:04.080000-04:00,75
2023-10-25T05:17:05.080000-04:00,64
2023-10-25T05:17:06.081000-04:00,66
2023-10-25T05:17:07.080000-04:00,66
2023-10-25T05:17:08.080000-04:00,71
2023-10-25T05:17:09.080000-04:00,64
2023-10-25T05:17:10.081000-04:00,51
2023-10-25T05:17:11.080000-04:00,60
2023-10-25T05:17:12.083000-04:00,64
2023-10-25T05:17:13.081000-04:00,63
2023-10-25T05:17:14.080000-04:00,68
2023-10-25T05:17:15.080000-04:00,60
2023-10-25T05:17:16.080000-04:00,65
2023-10-25T05:17:17.080000-04:00,72
2023-10-25T05:17:18.080000-04:00,69
2023-10-25T05:17:19.083000-04:00,68
2023-10-25T05:17:20.080000-04:00,66
2023-10-25T05:17:21.080000-04:00,56
2023-10-25T05:17:22.080000-04:00,67
2023-10-25T05:17:23.080000-04:00,62
2023-10-25T05:17:24.080000-04:00,76
2023-10-25T05:17:25.081000-04:00,76
2023-10-25T05:17:26.080000-04:00,57
2023-10-25T05:17:27.081000-04:00,68
2023-10-25T05:17:28.081000-04:00,68
2023-10-25T05:17:29.082000-04:00,57
2023-10-25T05:17:30.080000-04:00,68
2023-10-25T05:17:31.080000-04:00,72
2023-10-25T05:17:32.080000-04:00,72
2023-10-25T05:17:33.081000-04:00,73
2023-10-25T05:17:34.081000-04:00,67
2023-10-25T05:17:35.081000-04:00,68
2023-10-25T05:17:36.080000-04:00,74
2023-10-25T05:17:37.080000-04:00,78
2023-10-25T05:17:38.080000-04:00,82
2023-10-25T05:17:39.080000-04:00,72
2023-10-25T05:17:40.080000-04:00,71
2023-10-25T05:17:41.081000-04:00,81
2023-10-25T05:17:42.080000-04:00,62
2023-10-25T05:17:43.081000-04:00,58
2023-10-25T05:17:44.080000-04:00,80
2023-10-25T05:17:45.081000-04:00,75
2023-10-25T05:17:46.080000-04:00,72
2023-10-25T05:17:47.080000-04:00,73
2023-10-25T05:17:48.081000-04:00,64
2023-10-25T05:17:49.080000-04:00,73
2023-10-25T05:17:50.080000-04:00,74
2023-10-25T05:17:51.081000-04:00,76
2023-10-25T05:17:52.080000-04:00,76
2023-10-25T05:17:53.080000-04:00,82
2023-10-25T05:17:54.080000-04:00,57
2023-10-25T05:17:55.081000-04:00,72
2023-10-25T05:17:56.080000-04:00,64
2023-10-25T05:17:57.080000-04:00,68
2023-10-25T05:17:58.082000-04:00,73
2023-10-25T05:17:59.080000-04:00,78
2023-10-25T05:18:00.080000-04:00,70
2023-10-25T05:18:01.080000-04:00,78
2023-10-25T05:18:02.081000-04:00,77
2023-10-25T05:18:03.080000-04:00,71
2023-10-25T05:18:04.082000-04:00,79
2023-10-25T05:18:05.081000-04:00,79
2023-10-25T05:18:06.080000-04:00,87
2023-10-25T05:18:07.080000-04:00,76
2023-10-25T05:18:08.082000-04:00,74
2023-10-25T05:18:09.080000-04:00,72
2023-10-25T05:18:10.082000-04:00,72
2023-10-25T05:18:11.080000-04:00,57
2023-10-25T05:18:12.080000-04:00,89
2023-10-25T05:18:13.081000-04:00,79
2023-10-25T05:18:14.080000-04:00,88
2023-10-25T05:18:15.080000-04:00,74
2023-10-25T05:18:16.080000-04:00,98
2023-10-25T05:18:17.081000-04:00,82
2023-10-25T05:18:18.080000-04:00,73
2023-10-25T05:18:19.081000-04:00,73
2023-10-25T05:18:20.080000-04:00,81
2023-10-25T05:18:21.080000-04:00,78
2023-10-25T05:18:22.080000-04:00,77
2023-10-25T05:18:23.081000-04:00,81
2023-10-25T05:18:24.080000-04:00,81
2023-10-25T05:18:25.081000-04:00,59
2023-10-25T05:18:26.083000-04:00,81
2023-10-25T05:18:27.080000-04:00,67
2023-10-25T05:18:28.081000-04:00,76
2023-10-25T05:18:29.080000-04:00,81
2023-10-25T05:18:30.080000-04:00,89
2023-10-25T05:18:31.080000-04:00,80
2023-10-25T05:18:32.080000-04:00,93
2023-10-25T05:18:33.083000-04:00,85
2023-10-25T05:18:34.081000-04:00,78
2023-10-25T05:18:35.080000-04:00,94
2023-10-25T05:18:36.080000-04:00,84
2023-10-25T05:18:37.080000-04:00,85
2023-10-25T05:18:38.080000-04:00,93
2023-10-25T05:18:39.081000-04:00,97
2023-10-25T05:18:40.080000-04:00,78
2023-10-25T05:18:41.080000-04:00,98
2023-10-25T05:18:42.083000-04:00,84
2023-10-25T05:18:43.081000-04:00,93
2023-10-25T05:18:44.080000-04:00,90
2023-10-25T05:18:45.080000-04:00,94
2023-10-25T05:18:46.080000-04:00,89
2023-10-25T05:18:47.080000-04:00,94
2023-10-25T05:18:48.080000-04:00,98
2023-10-25T05:18:49.080000-04:00,101
2023-10-25T05:18:50.080000-04:00,107
2023-10-25T05:18:51.081000-04:00,106
2023-10-25T05:18:52.080000-04:00,105
2023-10-25T05:18:53.081000-04:00,95
2023-10-25T05:18:54.081000-04:00,102
2023-10-25T05:18:55.080000-04:00,94
2023-10-25T05:18:56.080000-04:00,97
2023-10-25T05:18:57.080000-04:00,109
2023-10-25T05:18:58.081000-04:00,97
2023-10-25T05:18:59.080000-04:00,105
2023-10-25T05:19:00.081000-04:00,97
2023-10-25T05:19:01.080000-04:00,93
2023-10-25T05:19:02.080000-04:00,98
2023-10-25T05:19:03.081000-04:00,108
2023-10-25T05:19:04.080000-04:00,99
2023-10-25T05:19:05.080000-04:00,106
2023-10-25T05:19:06.080000-04:00,84
2023-10-25T05:19:07.080000-04:00,94
2023-10-25T05:19:08.080000-04:00,102
2023-10-25T05:19:09.081000-04:00,97
2023-10-25T05:19:10.080000-04:00,87
2023-10-25T05:19:11.080000-04:00,95
2023-10-25T05:19:12.080000-04:00,99
2023-10-25T05:19:13.081000-04:00,92
2023-10-25T05:19:14.080000-04:00,82
2023-10-25T05:19:15.080000-04:00,109
2023-10-25T05:19:16.080000-04:00,95
2023-10-25T05:19:17.082000-04:00,98
2023-10-25T05:19:18.080000-04:00,101
2023-10-25T05:19:19.081000-04:00,103
2023-10-25T05:19:20.080000-04:00,100
2023-10-25T05:19:21.080000-04:00,97
2023-10-25T05:19:22.080000-04:00,83
2023-10-25T05:19:23.081000-04:00,80
2023-10-25T05:19:24.080000-04:00,98
2023-10-25T05:19:25.081000-04:00,89
2023-10-25T05:19:26.080000-04:00,106
2023-10-25T05:19:27.081000-04:00,96
2023-10-25T05:19:28.080000-04:00,77
2023-10-25T05:19:29.080000-04:00,96
2023-10-25T05:19:30.080000-04:00,91
2023-10-25T05:19:31.081000-04:00,98
2023-10-25T05:19:32.081000-04:00,75
2023-10-25T05:19:33.080000-04:00,97
2023-10-25T05:19:34.081000-04:00,104
2023-10-25T05:19:35.080000-04:00,94
2023-10-25T05:19:36.080000-04:00,90
2023-10-25T05:19:37.081000-04:00,94
2023-10-25T05:19:38.080000-04:00,82
2023-10-25T05:19:39.081000-04:00,94
2023-10-25T05:19:40.080000-04:00,92
2023-10-25T05:19:41.081000-04:00,97
2023-10-25T05:19:42.080000-04:00,85
2023-10-25T05:19:43.080000-04:00,99
2023-10-25T05:19:44.081000-04:00,94
2023-10-25T05:19:45.080000-04:00,82
2023-10-25T05:19:46.082000-04:00,84
2023-10-25T05:19:47.080000-04:00,97
2023-10-25T05:19:48.080000-04:00,85
2023-10-25T05:19:49.080000-04:00,95
2023-10-25T05:19:50.080000-04:00,94
2023-10-25T05:19:51.081000-04:00,94
2023-10-25T05:19:52.080000-04:00,77
2023-10-25T05:19:53.083000-04:00,85
2023-10-25T05:19:54.082000-04:00,83
2023-10-25T05:19:55.080000-04:00,94
2023-10-25T05:19:56.080000-04:00,91
2023-10-25T05:19:57.080000-04:00,90
2023-10-25T05:19:58.080000-04:00,75
2023-10-25T05:19:59.080000-04:00,78
2023-10-25T05:20:00.081000-04:00,102
2023-10-25T05:20:01.081000-04:00,93
2023-10-25T05:20:02.080000-04:00,86
2023-10-25T05:20:03.080000-04:00,83
2023-10-25T05:20:04.080000-04:00,84
2023-10-25T05:20:05.080000-04:00,81
2023-10-25T05:20:06.081000-04:00,89
2023-10-25T05:20:07.081000-04:00,87
2023-10-25T05:20:08.080000-04:00,90
2023-10-25T05:20:09.081000-04:00,89
2023-10-25T05:20:10.083000-04:00,87
2023-10-25T05:20:11.081000-04:00,96
2023-10-25T05:20:12.080000-04:00,95
2023-10-25T05:20:13.080000-04:00,94
2023-10-25T05:20:14.081000-04:00,71
2023-10-25T05:20:15.080000-04:00,84
2023-10-25T05:20:16.081000-04:00,87
2023-10-25T05:20:17.080000-04:00,82
2023-10-25T05:20:18.080000-04:00,86
2023-10-25T05:20:19.080000-04:00,84
2023-10-25T05:20:20.083000-04:00,87
2023-10-25T05:20:21.081000-04:00,86
2023-10-25T05:20:22.080000-04:00,90
2023-10-25T05:20:23.080000-04:00,94
2023-10-25T05:20:24.082000-04:00,104
2023-10-25T05:20:25.080000-04:00,86
2023-10-25T05:20:26.080000-04:00,93
2023-10-25T05:20:27.080000-04:00,84
2023-10-25T05:20:28.081000-04:00,96
2023-10-25T05:20:29.081000-04:00,89
2023-10-25T05:20:30.080000-04:00,88
2023-10-25T05:20:31.081000-04:00,78
2023-10-25T05:20:32.080000-04:00,72
2023-10-25T05:20:33.080000-04:00,90
2023-10-25T05:20:34.080000-04:00,81
2023-10-25T05:20:35.081000-04:00,82
2023-10-25T05:20:36.081000-04:00,90
2023-10-25T05:20:37.080000-04:00,89
2023-10-25T05:20:38.080000-04:00,73
2023-10-25T05:20:39.081000-04:00,87
2023-10-25T05:20:40.080000-04:00,78
2023-10-25T05:20:41.080000-04:00,83
2023-10-25T05:20:42.080000-04:00,91
2023-10-25T05:20:43.081000-04:00,75
2023-10-25T05:20:44.080000-04:00,78
2023-10-25T05:20:45.083000-04:00,92
2023-10-25T05:20:46.080000-04:00,86
2023-10-25T05:20:47.080000-04:00,90
2023-10-25T05:20:48.080000-04:00,86
2023-10-25T05:20:49.081000-04:00,85
2023-10-25T05:20:50.081000-04:00,84
2023-10-25T05:20:51.080000-04:00,84
2023-10-25T05:20:52.080000-04:00,89
2023-10-25T05:20:53.083000-04:00,82
2023-10-25T05:20:54.080000-04:00,85
2023-10-25T05:20:55.080000-04:00,73
2023-10-25T05:20:56.080000-04:00,81
2023-10-25T05:20:57.080000-04:00,75
2023-10-25T05:20:58.081000-04:00,77
2023-10-25T05:20:59.081000-04:00,95
2023-10-25T05:21:00.080000-04:00,81
2023-10-25T05:21:01.080000-04:00,71
2023-10-25T05:21:02.080000-04:00,84
2023-10-25T05:21:03.081000-04:00,82
2023-10-25T05:21:04.080000-04:00,84
2023-10-25T05:21:05.081000-04:00,70
2023-10-25T05:21:06.082000-04:00,77
2023-10-25T05:21:07.080000-04:00,80
2023-10-25T05:21:08.080000-04:00,80
2023-10-25T05:21:09.080000-04:00,72
2023-10-25T05:21:10.080000-04:00,80
2023-10-25T05:21:11.080000-04:00,70
2023-10-25T05:21:12.082000-04:00,83
2023-10-25T05:21:13.081000-04:00,78
2023-10-25T05:21:14.080000-04:00,80
2023-10-25T05:21:15.081000-04:00,80
2023-10-25T05:21:16.083000-04:00,76
2023-10-25T05:21:17.082000-04:00,81
2023-10-25T05:21:18.080000-04:00,72
2023-10-25T05:21:19.081000-04:00,74
2023-10-25T05:21:20.080000-04:00,78
2023-10-25T05:21:21.081000-04:00,75
2023-10-25T05:21:22.080000-04:00,64
2023-10-25T05:21:23.080000-04:00,78
2023-10-25T05:21:24.080000-04:00,76
2023-10-25T05:21:25.080000-04:00,58
2023-10-25T05:21:26.080000-04:00,61
2023-10-25T05:21:27.080000-04:00,74
2023-10-25T05:21:28.081000-04:00,76
2023-10-25T05:21:29.080000-04:00,72
2023-10-25T05:21:30.080000-04:00,71
2023-10-25T05:21:31.080000-04:00,81
2023-10-25T05:21:32.086000-04:00,93
2023-10-25T05:21:33.080000-04:00,65
2023-10-25T05:21:34.080000-04:00,63
2023-10-25T05:21:35.080000-04:00,85
2023-10-25T05:21:36.080000-04:00,82
2023-10-25T05:21:37.081000-04:00,65
2023-10-25T05:21:38.080000-04:00,93
2023-10-25T05:21:39.081000-04:00,69
2023-10-25T05:21:40.080000-04:00,69
2023-10-25T05:21:41.080000-04:00,74
2023-10-25T05:21:42.080000-04:00,57
2023-10-25T05:21:43.081000-04:00,68
2023-10-25T05:21:44.080000-04:00,57
2023-10-25T05:21:45.083000-04:00,75
2023-10-25T05:21:46.081000-04:00,65
2023-10-25T05:21:47.081000-04:00,63
2023-10-25T05:21:48.080000-04:00,62
2023-10-25T05:21:49.080000-04:00,72
2023-10-25T05:21:50.080000-04:00,64
2023-10-25T05:21:51.080000-04:00,80
2023-10-25T05:21:52.096000-04:00,62
2023-10-25T05:21:53.080000-04:00,64
2023-10-25T05:21:54.082000-04:00,56
2023-10-25T05:21:55.083000-04:00,56
2023-10-25T05:21:56.080000-04:00,64
2023-10-25T05:21:57.083000-04:00,61
2023-10-25T05:21:58.081000-04:00,56
2023-10-25T05:21:59.081000-04:00,71
2023-10-25T05:22:00.080000-04:00,56
2023-10-25T05:22:01.083000-04:00,55
2023-10-25T05:22:02.080000-04:00,43
2023-10-25T05:22:03.081000-04:00,61
2023-10-25T05:22:04.080000-04:00,56
2023-10-25T05:22:05.080000-04:00,66
2023-10-25T05:22:06.080000-04:00,52
2023-10-25T05:22:07.080000-04:00,41
2023-10-25T05:22:08.080000-04:00,57
2023-10-25T05:22:09.080000-04:00,48
2023-10-25T05:22:10.081000-04:00,52
2023-10-25T05:22:11.080000-04:00,48
2023-10-25T05:22:12.080000-04:00,55
2023-10-25T05:22:13.081000-04:00,54
2023-10-25T05:22:14.080000-04:00,56
2023-10-25T05:22:15.080000-04:00,50
2023-10-25T05:22:16.080000-04:00,50
2023-10-25T05:22:17.081000-04:00,57
2023-10-25T05:22:18.082000-04:00,55
2023-10-25T05:22:19.080000-04:00,42
2023-10-25T05:22:20.080000-04:00,43
2023-10-25T05:22:21.080000-04:00,43
2023-10-25T05:22:22.080000-04:00,41
2023-10-25T05:22:23.080000-04:00,51
2023-10-25T05:22:24.080000-04:00,48
2023-10-25T05:22:25.080000-04:00,33
2023-10-25T05:22:26.080000-04:00,41
2023-10-25T05:22:27.080000-04:00,46
2023-10-25T05:22:28.081000-04:00,46
2023-10-25T05:22:29.080000-04:00,39
2023-10-25T05:22:30.080000-04:00,42
2023-10-25T05:22:31.080000-04:00,40
2023-10-25T05:22:32.080000-04:00,41
2023-10-25T05:22:33.080000-04:00,46
2023-10-25T05:22:34.080000-04:00,52
2023-10-25T05:22:35.081000-04:00,46
2023-10-25T05:22:36.080000-04:00,38
2023-10-25T05:22:37.080000-04:00,40
2023-10-25T05:22:38.080000-04:00,49
2023-10-25T05:22:39.080000-04:00,32
2023-10-25T05:22:40.080000-04:00,43
2023-10-25T05:22:41.080000-04:00,34
2023-10-25T05:22:42.080000-04:00,31
2023-10-25T05:22:43.081000-04:00,28
2023-10-25T05:22:44.083000-04:00,36
2023-10-25T05:22:45.081000-04:00,32
2023-10-25T05:22:46.081000-04:00,37
2023-10-25T05:22:47.080000-04:00,40
2023-10-25T05:22:48.080000-04:00,31
2023-10-25T05:22:49.080000-04:00,46
2023-10-25T05:22:50.080000-04:00,32
2023-10-25T05:22:51.080000-04:00,29
2023-10-25T05:22:52.080000-04:00,19
2023-10-25T05:22:53.084000-04:00,20
2023-10-25T05:22:54.083000-04:00,22
2023-10-25T05:22:55.080000-04:00,28
2023-10-25T05:22:56.080000-04:00,20
2023-10-25T05:22:57.080000-04:00,32
2023-10-25T05:22:58.081000-04:00,26
2023-10-25T05:22:59.080000-04:00,27
2023-10-25T05:23:00.080000-04:00,36
2023-10-25T05:23:01.080000-04:00,47
2023-10-25T05:23:02.080000-04:00,35
2023-10-25T05:23:03.080000-04:00,44
2023-10-25T05:23:04.080000-04:00,33
2023-10-25T05:23:05.080000-04:00,46
2023-10-25T05:23:06.080000-04:00,38
2023-10-25T05:23:07.080000-04:00,37
2023-10-25T05:23:08.080000-04:00,50
2023-10-25T05:23:09.081000-04:00,37
2023-10-25T05:23:10.080000-04:00,50
2023-10-25T05:23:11.080000-04:00,47
2023-10-25T05:23:12.082000-04:00,40
2023-10-25T05:23:13.080000-04:00,32
2023-10-25T05:23:14.080000-04:00,54
2023-10-25T05:23:15.082000-04:00,44
2023-10-25T05:23:16.080000-04:00,49
2023-10-25T05:23:17.081000-04:00,51
2023-10-25T05:23:18.080000-04:00,46
2023-10-25T05:23:19.080000-04:00,45
2023-10-25T05:23:20.080000-04:00,63
2023-10-25T05:23:21.080000-04:00,52
2023-10-25T05:23:22.080000-04:00,48
2023-10-25T05:23:23.080000-04:00,54
2023-10-25T05:23:24.081000-04:00,61
2023-10-25T05:23:25.083000-04:00,58
2023-10-25T05:23:26.081000-04:00,52
2023-10-25T05:23:27.080000-04:00,50
2023-10-25T05:23:28.080000-04:00,53
2023-10-25T05:23:29.080000-04:00,55
2023-10-25T05:23:30.080000-04:00,60
2023-10-25T05:23:31.081000-04:00,57
2023-10-25T05:23:32.081000-04:00,52
2023-10-25T05:23:33.080000-04:00,57
2023-10-25T05:23:34.080000-04:00,58
2023-10-25T05:23:35.080000-04:00,45
2023-10-25T05:23:36.080000-04:00,59
2023-10-25T05:23:37.080000-04:00,40
2023-10-25T05:23:38.081000-04:00,48
2023-10-25T05:23:39.080000-04:00,74
2023-10-25T05:23:40.080000-04:00,60
2023-10-25T05:23:41.080000-04:00,61
2023-10-25T05:23:42.080000-04:00,65
2023-10-25T05:23:43.080000-04:00,68
2023-10-25T05:23:44.080000-04:00,74
2023-10-25T05:23:45.081000-04:00,74
2023-10-25T05:23:46.080000-04:00,75
2023-10-25T05:23:47.081000-04:00,63
2023-10-25T05:23:48.080000-04:00,69
2023-10-25T05:23:49.080000-04:00,63
2023-10-25T05:23:50.080000-04:00,68
2023-10-25T05:23:51.080000-04:00,80
2023-10-25T05:23:52.083000-04:00,62
2023-10-25T05:23:53.080000-04:00,69
2023-10-25T05:23:54.080000-04:00,70
2023-10-25T05:23:55.082000-04:00,71
2023-10-25T05:23:56.080000-04:00,75
2023-10-25T05:23:57.084000-04:00,64
2023-10-25T05:23:58.081000-04:00,68
2023-10-25T05:23:59.083000-04:00,77
2023-10-25T05:24:00.080000-04:00,69
2023-10-25T05:24:01.080000-04:00,74
2023-10-25T05:24:02.081000-04:00,73
2023-10-25T05:24:03.080000-04:00,79
2023-10-25T05:24:04.080000-04:00,65
2023-10-25T05:24:05.081000-04:00,80
2023-10-25T05:24:06.081000-04:00,81
2023-10-25T05:24:07.083000-04:00,76
2023-10-25T05:24:08.080000-04:00,70
2023-10-25T05:24:09.080000-04:00,75
2023-10-25T05:24:10.080000-04:00,81
2023-10-25T05:24:11.081000-04:00,77
2023-10-25T05:24:12.080000-04:00,87
2023-10-25T05:24:13.081000-04:00,78
2023-10-25T05:24:14.080000-04:00,81
2023-10-25T05:24:15.080000-04:00,78
2023-10-25T05:24:16.081000-04:00,80
2023-10-25T05:24:17.080000-04:00,80
2023-10-25T05:24:18.080000-04:00,75
2023-10-25T05:24:19.080000-04:00,84
2023-10-25T05:24:20.080000-04:00,73
2023-10-25T05:24:21.080000-04:00,83
2023-10-25T05:24:22.080000-04:00,82
2023-10-25T05:24:23.080000-04:00,90
2023-10-25T05:24:24.080000-04:00,86
2023-10-25T05:24:25.080000-04:00,83
2023-10-25T05:24:26.083000-04:00,87
2023-10-25T05:24:27.083000-04:00,86
2023-10-25T05:24:28.083000-04:00,81
2023-10-25T05:24:29.080000-04:00,89
2023-10-25T05:24:30.080000-04:00,76
2023-10-25T05:24:31.080000-04:00,85
2023-10-25T05:24:32.080000-04:00,89
2023-10-25T05:24:33.080000-04:00,73
2023-10-25T05:24:34.080000-04:00,82
2023-10-25T05:24:35.080000-04:00,78
2023-10-25T05:24:36.081000-04:00,92
2023-10-25T05:24:37.080000-04:00,88
2023-10-25T05:24:38.080000-04:00,74
2023-10-25T05:24:39.080000-04:00,83
2023-10-25T05:24:40.080000-04:00,94
2023-10-25T05:24:41.080000-04:00,85
2023-10-25T05:24:42.080000-04:00,86
2023-10-25T05:24:43.081000-04:00,88
2023-10-25T05:24:44.080000-04:00,89
2023-10-25T05:24:45.080000-04:00,85
2023-10-25T05:24:46.081000-04:00,82
2023-10-25T05:24:47.080000-04:00,100
2023-10-25T05:24:48.080000-04:00,87
2023-10-25T05:24:49.080000-04:00,90
2023-10-25T05:24:50.080000-04:00,88
2023-10-25T05:24:51.081000-04:00,95
2023-10-25T05:24:52.080000-04:00,90
2023-10-25T05:24:53.081000-04:00,90
2023-10-25T05:24:54.080000-04:00,85
2023-10-25T05:24:55.080000-04:00,95
2023-10-25T05:24:56.080000-04:00,87
2023-10-25T05:24:57.080000-04:00,84
2023-10-25T05:24:58.081000-04:00,88
2023-10-25T05:24:59.080000-04:00,87
2023-10-25T05:25:00.080000-04:00,87
2023-10-25T05:25:01.080000-04:00,103
2023-10-25T05:25:02.080000-04:00,87
2023-10-25T05:25:03.080000-04:00,90
2023-10-25T05:25:04.080000-04:00,91
2023-10-25T05:25:05.080000-04:00,86
2023-10-25T05:25:06.080000-04:00,86
2023-10-25T05:25:07.081000-04:00,90
2023-10-25T05:25:08.080000-04:00,85
2023-10-25T05:25:09.080000-04:00,90
2023-10-25T05:25:10.080000-04:00,93
2023-10-25T05:25:11.081000-04:00,100
2023-10-25T05:25:12.080000-04:00,96
2023-10-25T05:25:13.081000-04:00,100
2023-10-25T05:25:14.080000-04:00,98
2023-10-25T05:25:15.080000-04:00,101
2023-10-25T05:25:16.081000-04:00,93
2023-10-25T05:25:17.080000-04:00,92
2023-10-25T05:25:18.083000-04:00,93
2023-10-25T05:25:19.081000-04:00,99
2023-10-25T05:25:20.080000-04:00,96
2023-10-25T05:25:21.081000-04:00,90
2023-10-25T05:25:22.080000-04:00,102
2023-10-25T05:25:23.080000-04:00,92
2023-10-25T05:25:24.081000-04:00,93
2023-10-25T05:25:25.081000-04:00,92
2023-10-25T05:25:26.080000-04:00,87
2023-10-25T05:25:27.080000-04:00,98
2023-10-25T05:25:28.081000-04:00,95
2023-10-25T05:25:29.080000-04:00,90
2023-10-25T05:25:30.080000-04:00,89
2023-10-25T05:25:31.081000-04:00,89
2023-10-25T05:25:32.080000-04:00,95
2023-10-25T05:25:33.080000-04:00,98
2023-10-25T05:25:34.081000-04:00,104
2023-10-25T05:25:35.083000-04:00,102
2023-10-25T05:25:36.082000-04:00,93
2023-10-25T05:25:37.080000-04:00,92
2023-10-25T05:25:38.080000-04:00,93
2023-10-25T05:25:39.081000-04:00,87
2023-10-25T05:25:40.080000-04:00,87
2023-10-25T05:25:41.081000-04:00,90
2023-10-25T05:25:42.083000-04:00,73
2023-10-25T05:25:43.081000-04:00,92
2023-10-25T05:25:44.083000-04:00,84
2023-10-25T05:25:45.080000-04:00,85
2023-10-25T05:25:46.080000-04:00,93
2023-10-25T05:25:47.080000-04:00,92
2023-10-25T05:25:48.080000-04:00,92
2023-10-25T05:25:49.080000-04:00,90
2023-10-25T05:25:50.080000-04:00,82
2023-10-25T05:25:51.080000-04:00,84
2023-10-25T05:25:52.081000-04:00,77
2023-10-25T05:25:53.080000-04:00,75
2023-10-25T05:25:54.080000-04:00,78
2023-10-25T05:25:55.080000-04:00,72
2023-10-25T05:25:56.080000-04:00,83
2023-10-25T05:25:57.080000-04:00,76
2023-10-25T05:25:58.081000-04:00,66
2023-10-25T05:25:59.080000-04:00,79
2023-10-25T05:26:00.080000-04:00,80
2023-10-25T05:26:01.081000-04:00,78
2023-10-25T05:26:02.080000-04:00,80
2023-10-25T05:26:03.080000-04:00,70
2023-10-25T05:26:04.081000-04:00,77
2023-10-25T05:26:05.080000-04:00,89
2023-10-25T05:26:06.083000-04:00,70
2023-10-25T05:26:07.080000-04:00,83
2023-10-25T05:26:08.080000-04:00,82
2023-10-25T05:26:09.081000-04:00,90
